m,n,act_pct,sel,thresh,init,alpha,village,pred,end_des
91,107,0.037383177570093455,,0.05,,$\alpha=0.7$,Paternito,All,
91,107,0.04672897196261682,,0.05,,$\alpha=1$,Paternito,All,
97,107,0.037383177570093455,,0.05,,$\alpha=2$,Paternito,All,
100,107,0.018691588785046728,,0.05,,Random,Paternito,All,
88,107,0.018691588785046728,,0.05,,$\alpha=0$,Paternito,All,
88,107,0.018691588785046728,,0.05,,$\alpha=0.15$,Paternito,All,
85,107,0.04672897196261682,,0.05,,$\alpha=0.3$,Paternito,All,
88,107,0.04672897196261682,,0.05,,$\alpha=0.7$,Paternito,All,
88,107,0.06542056074766354,,0.05,,$\alpha=1$,Paternito,All,
97,107,0.037383177570093455,,0.05,,$\alpha=2$,Paternito,All,
190,206,0.03398058252427184,,0.05,,Random,Prensa,All,
151,206,0.06310679611650485,,0.05,,$\alpha=0$,Prensa,All,
142,206,0.10194174757281553,,0.05,,$\alpha=0.15$,Prensa,All,
148,206,0.07766990291262135,,0.05,,$\alpha=0.3$,Prensa,All,
163,206,0.043689320388349516,,0.05,,$\alpha=0.7$,Prensa,All,
166,206,0.04854368932038835,,0.05,,$\alpha=1$,Prensa,All,
175,206,0.043689320388349516,,0.05,,$\alpha=2$,Prensa,All,
187,206,0.04854368932038835,,0.05,,Random,Prensa,All,
151,206,0.06310679611650485,,0.05,,$\alpha=0$,Prensa,All,
151,206,0.07766990291262135,,0.05,,$\alpha=0.15$,Prensa,All,
151,206,0.06796116504854369,,0.05,,$\alpha=0.3$,Prensa,All,
169,206,0.02912621359223301,,0.05,,$\alpha=0.7$,Prensa,All,
175,206,0.02912621359223301,,0.05,,$\alpha=1$,Prensa,All,
178,206,0.038834951456310676,,0.05,,$\alpha=2$,Prensa,All,
187,206,0.038834951456310676,,0.05,,Random,Prensa,All,
157,206,0.04854368932038835,,0.05,,$\alpha=0$,Prensa,All,
148,206,0.0825242718446602,,0.05,,$\alpha=0.15$,Prensa,All,
154,206,0.05825242718446602,,0.05,,$\alpha=0.3$,Prensa,All,
169,206,0.024271844660194174,,0.05,,$\alpha=0.7$,Prensa,All,
172,206,0.019417475728155338,,0.05,,$\alpha=1$,Prensa,All,
181,206,0.024271844660194174,,0.05,,$\alpha=2$,Prensa,All,
190,206,0.02912621359223301,,0.05,,Random,Prensa,All,
151,206,0.06796116504854369,,0.05,,$\alpha=0$,Prensa,All,
148,206,0.06796116504854369,,0.05,,$\alpha=0.15$,Prensa,All,
157,206,0.06310679611650485,,0.05,,$\alpha=0.3$,Prensa,All,
160,206,0.05825242718446602,,0.05,,$\alpha=0.7$,Prensa,All,
172,206,0.03398058252427184,,0.05,,$\alpha=1$,Prensa,All,
178,206,0.024271844660194174,,0.05,,$\alpha=2$,Prensa,All,
190,206,0.038834951456310676,,0.05,,Random,Prensa,All,
148,206,0.06310679611650485,,0.05,,$\alpha=0$,Prensa,All,
151,206,0.06796116504854369,,0.05,,$\alpha=0.15$,Prensa,All,
154,206,0.07766990291262135,,0.05,,$\alpha=0.3$,Prensa,All,
163,206,0.04854368932038835,,0.05,,$\alpha=0.7$,Prensa,All,
169,206,0.043689320388349516,,0.05,,$\alpha=1$,Prensa,All,
175,206,0.038834951456310676,,0.05,,$\alpha=2$,Prensa,All,
190,206,0.024271844660194174,,0.05,,Random,Prensa,All,
151,206,0.05825242718446602,,0.05,,$\alpha=0$,Prensa,All,
151,206,0.07281553398058252,,0.05,,$\alpha=0.15$,Prensa,All,
151,206,0.06796116504854369,,0.05,,$\alpha=0.3$,Prensa,All,
169,206,0.03398058252427184,,0.05,,$\alpha=0.7$,Prensa,All,
175,206,0.014563106796116505,,0.05,,$\alpha=1$,Prensa,All,
181,206,0.02912621359223301,,0.05,,$\alpha=2$,Prensa,All,
190,206,0.014563106796116505,,0.05,,Random,Prensa,All,
160,206,0.038834951456310676,,0.05,,$\alpha=0$,Prensa,All,
148,206,0.07281553398058252,,0.05,,$\alpha=0.15$,Prensa,All,
154,206,0.06310679611650485,,0.05,,$\alpha=0.3$,Prensa,All,
166,206,0.038834951456310676,,0.05,,$\alpha=0.7$,Prensa,All,
169,206,0.03398058252427184,,0.05,,$\alpha=1$,Prensa,All,
178,206,0.02912621359223301,,0.05,,$\alpha=2$,Prensa,All,
190,206,0.038834951456310676,,0.05,,Random,Prensa,All,
151,206,0.06796116504854369,,0.05,,$\alpha=0$,Prensa,All,
151,206,0.07766990291262135,,0.05,,$\alpha=0.15$,Prensa,All,
154,206,0.06796116504854369,,0.05,,$\alpha=0.3$,Prensa,All,
163,206,0.04854368932038835,,0.05,,$\alpha=0.7$,Prensa,All,
166,206,0.05339805825242718,,0.05,,$\alpha=1$,Prensa,All,
178,206,0.03398058252427184,,0.05,,$\alpha=2$,Prensa,All,
190,206,0.043689320388349516,,0.05,,Random,Prensa,All,
151,206,0.05825242718446602,,0.05,,$\alpha=0$,Prensa,All,
151,206,0.06796116504854369,,0.05,,$\alpha=0.15$,Prensa,All,
154,206,0.06796116504854369,,0.05,,$\alpha=0.3$,Prensa,All,
157,206,0.06796116504854369,,0.05,,$\alpha=0.7$,Prensa,All,
166,206,0.038834951456310676,,0.05,,$\alpha=1$,Prensa,All,
172,206,0.04854368932038835,,0.05,,$\alpha=2$,Prensa,All,
190,206,0.038834951456310676,,0.05,,Random,Prensa,All,
142,206,0.08737864077669903,,0.05,,$\alpha=0$,Prensa,All,
151,206,0.07281553398058252,,0.05,,$\alpha=0.15$,Prensa,All,
145,206,0.08737864077669903,,0.05,,$\alpha=0.3$,Prensa,All,
157,206,0.06310679611650485,,0.05,,$\alpha=0.7$,Prensa,All,
169,206,0.043689320388349516,,0.05,,$\alpha=1$,Prensa,All,
178,206,0.038834951456310676,,0.05,,$\alpha=2$,Prensa,All,
190,206,0.02912621359223301,,0.05,,Random,Prensa,All,
151,206,0.07281553398058252,,0.05,,$\alpha=0$,Prensa,All,
151,206,0.07766990291262135,,0.05,,$\alpha=0.15$,Prensa,All,
